,Continent,Region,Origin,Female,Male
2500,Oceania,Australia / New Zealand,British Virgin Islands,4.0,5.0
2501,Oceania,Australia / New Zealand,Brunei Darussalam,6394.0,6304.0
2502,Oceania,Australia / New Zealand,Bulgaria,8004.0,8030.0
2503,Oceania,Australia / New Zealand,Burkina Faso,94.0,114.0
2504,Oceania,Australia / New Zealand,Burundi,3433.0,3579.0
2505,Oceania,Australia / New Zealand,Cabo Verde,61.0,81.0
2506,Oceania,Australia / New Zealand,Cambodia,95109.0,85707.0
2507,Oceania,Australia / New Zealand,Cameroon,541.0,841.0
2508,Oceania,Australia / New Zealand,Canada,136944.0,124236.0
2509,Oceania,Australia / New Zealand,Cayman Islands,198.0,174.0
2510,Oceania,Australia / New Zealand,Central African Republic,42.0,59.0
2511,Oceania,Australia / New Zealand,Chad,99.0,121.0
2512,Oceania,Australia / New Zealand,Chile,81202.0,77471.0
2513,Oceania,Australia / New Zealand,China,1111411.0,954571.0
2514,Oceania,Australia / New Zealand,"China, Hong Kong SAR",236255.0,225504.0
2515,Oceania,Australia / New Zealand,"China, Macao SAR",6676.0,5547.0
2516,Oceania,Australia / New Zealand,Colombia,36594.0,32664.0
2517,Oceania,Australia / New Zealand,Congo,2358.0,2397.0
2518,Oceania,Australia / New Zealand,Cook Islands,58137.0,55477.0
2519,Oceania,Australia / New Zealand,Costa Rica,996.0,1058.0
2520,Oceania,Australia / New Zealand,Croatia,149159.0,156609.0
2521,Oceania,Australia / New Zealand,Cuba,1540.0,1862.0
2522,Oceania,Australia / New Zealand,Curaçao,284.0,233.0
2523,Oceania,Australia / New Zealand,Cyprus,54553.0,55365.0
2524,Oceania,Australia / New Zealand,Czechia,38611.0,40640.0
2525,Oceania,Australia / New Zealand,Côte d'Ivoire,885.0,949.0
2526,Oceania,Australia / New Zealand,Dem People's Republic of Korea,507.0,494.0
2527,Oceania,Australia / New Zealand,Democratic Republic of the Congo,6275.0,6449.0
2528,Oceania,Australia / New Zealand,Denmark,27524.0,31310.0
2529,Oceania,Australia / New Zealand,Djibouti,314.0,314.0
2530,Oceania,Australia / New Zealand,Dominica,52.0,69.0
2531,Oceania,Australia / New Zealand,Dominican Republic,385.0,262.0
2532,Oceania,Australia / New Zealand,Ecuador,5018.0,5031.0
2533,Oceania,Australia / New Zealand,Egypt,105589.0,115644.0
2534,Oceania,Australia / New Zealand,El Salvador,27184.0,26020.0
2535,Oceania,Australia / New Zealand,Eritrea,8147.0,8213.0
2536,Oceania,Australia / New Zealand,Estonia,8265.0,6521.0
2537,Oceania,Australia / New Zealand,Eswatini,750.0,677.0
2538,Oceania,Australia / New Zealand,Ethiopia,23217.0,22876.0
2539,Oceania,Australia / New Zealand,Falkland Islands (Malvinas),274.0,282.0
2540,Oceania,Australia / New Zealand,Faroe Islands,64.0,63.0
2541,Oceania,Australia / New Zealand,Fiji,266409.0,244082.0
2542,Oceania,Australia / New Zealand,Finland,26449.0,21261.0
2543,Oceania,Australia / New Zealand,France,73312.0,78745.0
2544,Oceania,Australia / New Zealand,French Guiana,31.0,29.0
2545,Oceania,Australia / New Zealand,French Polynesia,1228.0,906.0
2546,Oceania,Australia / New Zealand,Gabon,75.0,98.0
2547,Oceania,Australia / New Zealand,Gambia,152.0,242.0
2548,Oceania,Australia / New Zealand,Georgia,1055.0,948.0
2549,Oceania,Australia / New Zealand,Germany,350769.0,328298.0
2550,Oceania,Australia / New Zealand,Ghana,8678.0,11118.0
2551,Oceania,Australia / New Zealand,Gibraltar,1168.0,1165.0
2552,Oceania,Australia / New Zealand,Greece,323423.0,323690.0
2553,Oceania,Australia / New Zealand,Grenada,280.0,319.0
2554,Oceania,Australia / New Zealand,Guadeloupe,36.0,38.0
2555,Oceania,Australia / New Zealand,Guam,208.0,214.0
2556,Oceania,Australia / New Zealand,Guatemala,1059.0,987.0
2557,Oceania,Australia / New Zealand,Guinea,1387.0,1373.0
2558,Oceania,Australia / New Zealand,Guinea-Bissau,31.0,54.0
2559,Oceania,Australia / New Zealand,Guyana,1516.0,1360.0
2560,Oceania,Australia / New Zealand,Haiti,224.0,229.0
2561,Oceania,Australia / New Zealand,Honduras,594.0,574.0
2562,Oceania,Australia / New Zealand,Hungary,62061.0,67180.0
2563,Oceania,Australia / New Zealand,Iceland,1296.0,1439.0
2564,Oceania,Australia / New Zealand,India,791348.0,944098.0
2565,Oceania,Australia / New Zealand,Indonesia,185823.0,157876.0
2566,Oceania,Australia / New Zealand,Iran (Islamic Republic of),102303.0,118229.0
2567,Oceania,Australia / New Zealand,Iraq,123968.0,134244.0
2568,Oceania,Australia / New Zealand,Ireland,191710.0,215134.0
2569,Oceania,Australia / New Zealand,Isle of Man,1948.0,2193.0
2570,Oceania,Australia / New Zealand,Israel,22016.0,27480.0
2571,Oceania,Australia / New Zealand,Italy,544349.0,601564.0
2572,Oceania,Australia / New Zealand,Jamaica,2512.0,2745.0
2573,Oceania,Australia / New Zealand,Japan,143734.0,91975.0
2574,Oceania,Australia / New Zealand,Jordan,10913.0,13831.0
2575,Oceania,Australia / New Zealand,Kazakhstan,3750.0,2274.0
2576,Oceania,Australia / New Zealand,Kenya,38346.0,38450.0
2577,Oceania,Australia / New Zealand,Kiribati,4857.0,4040.0
2578,Oceania,Australia / New Zealand,Kuwait,8818.0,12379.0
2579,Oceania,Australia / New Zealand,Kyrgyzstan,1008.0,623.0
2580,Oceania,Australia / New Zealand,Lao People's Democratic Republic,28784.0,27544.0
2581,Oceania,Australia / New Zealand,Latvia,18995.0,16285.0
2582,Oceania,Australia / New Zealand,Lebanon,210388.0,234030.0
2583,Oceania,Australia / New Zealand,Lesotho,221.0,272.0
2584,Oceania,Australia / New Zealand,Liberia,5443.0,5057.0
2585,Oceania,Australia / New Zealand,Libya,4963.0,5880.0
2586,Oceania,Australia / New Zealand,Liechtenstein,36.0,59.0
2587,Oceania,Australia / New Zealand,Lithuania,10526.0,9350.0
2588,Oceania,Australia / New Zealand,Luxembourg,535.0,497.0
2589,Oceania,Australia / New Zealand,Madagascar,661.0,517.0
2590,Oceania,Australia / New Zealand,Malawi,2410.0,2467.0
2591,Oceania,Australia / New Zealand,Malaysia,357088.0,324687.0
2592,Oceania,Australia / New Zealand,Maldives,1010.0,868.0
2593,Oceania,Australia / New Zealand,Mali,136.0,135.0
2594,Oceania,Australia / New Zealand,Malta,120968.0,131171.0
2595,Oceania,Australia / New Zealand,Marshall Islands,92.0,94.0
2596,Oceania,Australia / New Zealand,Martinique,67.0,95.0
2597,Oceania,Australia / New Zealand,Mauritania,102.0,95.0
2598,Oceania,Australia / New Zealand,Mauritius,63944.0,62912.0
2599,Oceania,Australia / New Zealand,Mexico,8962.0,8414.0
2600,Oceania,Australia / New Zealand,Micronesia (Fed States of),50.0,55.0
2601,Oceania,Australia / New Zealand,Monaco,137.0,164.0
2602,Oceania,Australia / New Zealand,Mongolia,3468.0,2915.0
2603,Oceania,Australia / New Zealand,Montenegro,5311.0,5473.0
2604,Oceania,Australia / New Zealand,Morocco,3649.0,4971.0
2605,Oceania,Australia / New Zealand,Mozambique,1899.0,1974.0
2606,Oceania,Australia / New Zealand,Myanmar,61154.0,60648.0
2607,Oceania,Australia / New Zealand,Namibia,2425.0,2393.0
2608,Oceania,Australia / New Zealand,Nauru,1539.0,1507.0
2609,Oceania,Australia / New Zealand,Nepal,69870.0,91761.0
2610,Oceania,Australia / New Zealand,Netherlands,284718.0,302666.0
2611,Oceania,Australia / New Zealand,New Caledonia,4019.0,3167.0
2612,Oceania,Australia / New Zealand,New Zealand,1118670.0,1184174.0
2613,Oceania,Australia / New Zealand,Nicaragua,2148.0,1973.0
2614,Oceania,Australia / New Zealand,Niger,42.0,72.0
2615,Oceania,Australia / New Zealand,Nigeria,11000.0,16525.0
2616,Oceania,Australia / New Zealand,Niue,16819.0,15815.0
2617,Oceania,Australia / New Zealand,North Macedonia,118113.0,122790.0
2618,Oceania,Australia / New Zealand,Northern Mariana Islands,4.0,5.0
2619,Oceania,Australia / New Zealand,Norway,9784.0,9624.0
2620,Oceania,Australia / New Zealand,Oman,2272.0,2992.0
2621,Oceania,Australia / New Zealand,Pakistan,78542.0,119979.0
2622,Oceania,Australia / New Zealand,Panama,470.0,541.0
2623,Oceania,Australia / New Zealand,Papua New Guinea,4159.0,3824.0
2624,Oceania,Australia / New Zealand,Paraguay,1135.0,1038.0
2625,Oceania,Australia / New Zealand,Peru,23551.0,18525.0
2626,Oceania,Australia / New Zealand,Philippines,622573.0,404161.0
2627,Oceania,Australia / New Zealand,Poland,173847.0,154765.0
2628,Oceania,Australia / New Zealand,Portugal,45954.0,49908.0
2629,Oceania,Australia / New Zealand,Puerto Rico,321.0,331.0
2630,Oceania,Australia / New Zealand,Qatar,1591.0,1930.0
2631,Oceania,Australia / New Zealand,Republic of Korea,249353.0,229023.0
2632,Oceania,Australia / New Zealand,Republic of Moldova,2062.0,1677.0
2633,Oceania,Australia / New Zealand,Romania,42726.0,42840.0
2634,Oceania,Australia / New Zealand,Russian Federation,70756.0,48930.0
2635,Oceania,Australia / New Zealand,Rwanda,1471.0,1353.0
2636,Oceania,Australia / New Zealand,Réunion,440.0,357.0
2637,Oceania,Australia / New Zealand,Saint Helena,63.0,52.0
2638,Oceania,Australia / New Zealand,Saint Kitts and Nevis,45.0,48.0
2639,Oceania,Australia / New Zealand,Saint Lucia,16.0,52.0
2640,Oceania,Australia / New Zealand,Saint Vincent and the Grenadines,70.0,140.0
2641,Oceania,Australia / New Zealand,Samoa,196671.0,185964.0
2642,Oceania,Australia / New Zealand,Saudi Arabia,21351.0,28213.0
2643,Oceania,Australia / New Zealand,Senegal,652.0,968.0
2644,Oceania,Australia / New Zealand,Serbia,98537.0,102235.0
2645,Oceania,Australia / New Zealand,Seychelles,7743.0,6838.0
2646,Oceania,Australia / New Zealand,Sierra Leone,5945.0,6049.0
2647,Oceania,Australia / New Zealand,Singapore,139433.0,122034.0
2648,Oceania,Australia / New Zealand,Slovakia,13899.0,13415.0
2649,Oceania,Australia / New Zealand,Slovenia,19483.0,20674.0
2650,Oceania,Australia / New Zealand,Solomon Islands,4974.0,4152.0
2651,Oceania,Australia / New Zealand,Somalia,17177.0,16553.0
2652,Oceania,Australia / New Zealand,South Africa,430552.0,423572.0
2653,Oceania,Australia / New Zealand,South Sudan,7636.0,9186.0
2654,Oceania,Australia / New Zealand,Spain,39543.0,42793.0
2655,Oceania,Australia / New Zealand,Sri Lanka,237919.0,255341.0
2656,Oceania,Australia / New Zealand,State of Palestine,6579.0,8803.0
2657,Oceania,Australia / New Zealand,Sudan,33308.0,36434.0
2658,Oceania,Australia / New Zealand,Suriname,357.0,256.0
2659,Oceania,Australia / New Zealand,Sweden,28309.0,24025.0
2660,Oceania,Australia / New Zealand,Switzerland,37846.0,41686.0
2661,Oceania,Australia / New Zealand,Syrian Arab Republic,30761.0,30453.0
2662,Oceania,Australia / New Zealand,Tajikistan,302.0,194.0
2663,Oceania,Australia / New Zealand,Thailand,172252.0,96641.0
2664,Oceania,Australia / New Zealand,Timor-Leste,22558.0,22812.0
2665,Oceania,Australia / New Zealand,Togo,519.0,551.0
2666,Oceania,Australia / New Zealand,Tokelau,5510.0,5504.0
2667,Oceania,Australia / New Zealand,Tonga,81088.0,80286.0
2668,Oceania,Australia / New Zealand,Trinidad and Tobago,3852.0,3851.0
2669,Oceania,Australia / New Zealand,Tunisia,1204.0,1646.0
2670,Oceania,Australia / New Zealand,Turkey,89802.0,98562.0
2671,Oceania,Australia / New Zealand,Turkmenistan,236.0,123.0
2672,Oceania,Australia / New Zealand,Tuvalu,4393.0,4046.0
2673,Oceania,Australia / New Zealand,Uganda,6446.0,6758.0
2674,Oceania,Australia / New Zealand,Ukraine,47720.0,38601.0
2675,Oceania,Australia / New Zealand,United Arab Emirates,11762.0,14073.0
2676,Oceania,Australia / New Zealand,United Kingdom,3615666.0,3694620.0
2677,Oceania,Australia / New Zealand,United Republic of Tanzania,7605.0,8877.0
2678,Oceania,Australia / New Zealand,United States of America,251423.0,259529.0
2679,Oceania,Australia / New Zealand,Uruguay,28601.0,27016.0
2680,Oceania,Australia / New Zealand,Uzbekistan,3193.0,2722.0
2681,Oceania,Australia / New Zealand,Vanuatu,3110.0,3001.0
2682,Oceania,Australia / New Zealand,Venezuela (Bolivarian Republic of),9079.0,8979.0
2683,Oceania,Australia / New Zealand,Viet Nam,539241.0,488277.0
2684,Oceania,Melanesia,Australia,35399.0,57617.0
2685,Oceania,Melanesia,Bangladesh,3280.0,3508.0
2686,Oceania,Melanesia,Cambodia,1934.0,1590.0
2687,Oceania,Melanesia,Canada,642.0,1334.0
2688,Oceania,Melanesia,China,3509.0,3763.0
2689,Oceania,Melanesia,Cook Islands,73.0,85.0
2690,Oceania,Melanesia,Fiji,1450.0,1656.0
2691,Oceania,Melanesia,France,87435.0,108809.0
2692,Oceania,Melanesia,French Polynesia,4958.0,5967.0
2693,Oceania,Melanesia,India,3658.0,4338.0
2694,Oceania,Melanesia,Indonesia,36778.0,42015.0
2695,Oceania,Melanesia,Ireland,192.0,169.0
2696,Oceania,Melanesia,Italy,474.0,1211.0
2697,Oceania,Melanesia,Japan,738.0,1515.0
2698,Oceania,Melanesia,Kiribati,3903.0,4128.0
2699,Oceania,Melanesia,Lao People's Democratic Republic,2067.0,1703.0
2700,Oceania,Melanesia,Malaysia,471.0,1014.0
2701,Oceania,Melanesia,Morocco,1581.0,1923.0
2702,Oceania,Melanesia,New Caledonia,996.0,975.0
2703,Oceania,Melanesia,New Zealand,8787.0,12891.0
2704,Oceania,Melanesia,Pakistan,3837.0,4296.0
2705,Oceania,Melanesia,Papua New Guinea,2890.0,3282.0
2706,Oceania,Melanesia,Philippines,4159.0,8432.0
2707,Oceania,Melanesia,Republic of Korea,338.0,414.0
2708,Oceania,Melanesia,Russian Federation,63.0,160.0
2709,Oceania,Melanesia,Samoa,658.0,765.0
2710,Oceania,Melanesia,Singapore,138.0,272.0
2711,Oceania,Melanesia,Solomon Islands,2512.0,3320.0
2712,Oceania,Melanesia,Spain,329.0,357.0
2713,Oceania,Melanesia,Sri Lanka,171.0,485.0
2714,Oceania,Melanesia,Tonga,3163.0,3658.0
2715,Oceania,Melanesia,Tunisia,1837.0,2159.0
2716,Oceania,Melanesia,Tuvalu,920.0,1059.0
2717,Oceania,Melanesia,United Kingdom,7575.0,9026.0
2718,Oceania,Melanesia,United Republic of Tanzania,72.0,150.0
2719,Oceania,Melanesia,United States of America,1694.0,5006.0
2720,Oceania,Melanesia,Vanuatu,12028.0,13034.0
2721,Oceania,Melanesia,Viet Nam,2022.0,1662.0
2722,Oceania,Micronesia,Australia,548.0,748.0
2723,Oceania,Micronesia,Bangladesh,153.0,3507.0
2724,Oceania,Micronesia,China,40909.0,19049.0
2725,Oceania,Micronesia,"China, Hong Kong SAR",37.0,61.0
2726,Oceania,Micronesia,Fiji,1671.0,2211.0
2727,Oceania,Micronesia,Guam,4663.0,4497.0
2728,Oceania,Micronesia,Iran (Islamic Republic of),195.0,550.0
2729,Oceania,Micronesia,Japan,8412.0,9057.0
2730,Oceania,Micronesia,Kiribati,3027.0,3167.0
2731,Oceania,Micronesia,Marshall Islands,1121.0,1120.0
2732,Oceania,Micronesia,Micronesia (Fed States of),27109.0,27605.0
2733,Oceania,Micronesia,Nauru,3806.0,3602.0
2734,Oceania,Micronesia,Nepal,205.0,992.0
2735,Oceania,Micronesia,New Zealand,135.0,264.0
2736,Oceania,Micronesia,Northern Mariana Islands,6519.0,6428.0
2737,Oceania,Micronesia,Palau,7969.0,7600.0
2738,Oceania,Micronesia,Philippines,119721.0,135257.0
2739,Oceania,Micronesia,Puerto Rico,10218.0,9915.0
2740,Oceania,Micronesia,Republic of Korea,14123.0,14221.0
2741,Oceania,Micronesia,Samoa,63.0,59.0
2742,Oceania,Micronesia,Solomon Islands,101.0,214.0
2743,Oceania,Micronesia,Sri Lanka,96.0,288.0
2744,Oceania,Micronesia,Tonga,45.0,44.0
2745,Oceania,Micronesia,Tuvalu,1375.0,1743.0
2746,Oceania,Micronesia,United Kingdom,25.0,54.0
2747,Oceania,Micronesia,United States of America,56694.0,73470.0
2748,Oceania,Micronesia,Viet Nam,917.0,863.0
2749,Oceania,Polynesia,Australia,1946.0,2427.0
2750,Oceania,Polynesia,Canada,322.0,671.0
2751,Oceania,Polynesia,China,3257.0,4501.0
2752,Oceania,Polynesia,Cook Islands,71.0,14.0
2753,Oceania,Polynesia,Fiji,3366.0,3598.0
2754,Oceania,Polynesia,France,61580.0,88264.0
2755,Oceania,Polynesia,French Polynesia,371.0,268.0
2756,Oceania,Polynesia,Germany,895.0,1956.0
2757,Oceania,Polynesia,India,690.0,851.0
2758,Oceania,Polynesia,Indonesia,54.0,65.0
2759,Oceania,Polynesia,Italy,224.0,826.0
2760,Oceania,Polynesia,Japan,348.0,619.0
2761,Oceania,Polynesia,Kiribati,386.0,146.0
2762,Oceania,Polynesia,Mayotte,108.0,127.0
2763,Oceania,Polynesia,Nauru,65.0,23.0
2764,Oceania,Polynesia,Netherlands,16.0,63.0
2765,Oceania,Polynesia,New Caledonia,10051.0,9712.0
2766,Oceania,Polynesia,New Zealand,14789.0,14899.0
2767,Oceania,Polynesia,Niue,41.0,79.0
2768,Oceania,Polynesia,Papua New Guinea,234.0,147.0
2769,Oceania,Polynesia,Philippines,1864.0,2383.0
2770,Oceania,Polynesia,Republic of Korea,619.0,660.0
2771,Oceania,Polynesia,Samoa,40055.0,41099.0
2772,Oceania,Polynesia,Solomon Islands,51.0,26.0
2773,Oceania,Polynesia,Spain,136.0,436.0
2774,Oceania,Polynesia,Switzerland,102.0,750.0
2775,Oceania,Polynesia,Tokelau,471.0,463.0
2776,Oceania,Polynesia,Tonga,3467.0,3931.0
2777,Oceania,Polynesia,Tuvalu,425.0,631.0
2778,Oceania,Polynesia,United Kingdom,244.0,982.0
2779,Oceania,Polynesia,United States of America,9848.0,10670.0
2780,Oceania,Polynesia,Vanuatu,1113.0,1373.0
2781,Oceania,Polynesia,Viet Nam,361.0,376.0
